"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2006","29.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2007","29.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2008","30.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2009","28.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2010","28.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2011","29.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2012","29.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2013","29.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2014","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2015","29.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2016","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2017","29.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2018","29.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","276","DEU","Germany","2019","29.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2005","28.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2006","28.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2007","28.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2008","28.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2009","29.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2010","29.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2011","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2012","29.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2013","29.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2014","30.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2015","30.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2016","30.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2017","30.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2018","30.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","300","GRC","Greece","2019","30.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2005","27.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2006","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2007","27.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2008","27.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2009","27.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2010","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2011","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2012","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2013","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2014","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2015","27.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2016","27.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2017","28.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2018","28.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","348","HUN","Hungary","2019","28.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2005","26.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2006","26.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2007","26.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2008","26.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2009","26.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2010","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2011","27.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2012","27.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2013","27.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2014","27.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2015","27.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2016","27.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2017","27.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2018","28.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","352","ISL","Iceland","2019","28.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2005","28.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2006","28.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2007","28.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2008","28.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2009","29.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2010","29.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2011","29.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2012","29.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2013","29.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2014","29.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2015","29.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2016","30.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2017","30.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2018","30.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","372","IRL","Ireland","2019","30.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2005","26.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2006","26.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2007","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2008","27.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2009","27.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2010","27.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2011","27.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2012","27.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2013","27.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2014","27.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2015","27.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2016","27.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2017","27.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2018","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","376","ISR","Israel","2019","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2005","29.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2006","29.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2007","29.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2008","30.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2009","30.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2010","30.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2011","30.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2012","30.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2013","30.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2014","30.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2015","30.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2016","31.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2017","31.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2018","31.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","380","ITA","Italy","2019","31.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2005","24.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2006","24.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2007","24.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2008","24.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2009","24.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2010","25.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2011","24.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2012","25.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2013","25.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2014","25.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2015","28.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2016","28.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2017","28.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2018","28.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","398","KAZ","Kazakhstan","2019","28.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2005","23.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2006","23.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2007","23.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2008","23.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2009","23.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2010","23.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2011","23.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2012","23.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2013","23.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2014","23.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2015","23.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2016","23.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2017","22.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2018","22.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","417","KGZ","Kyrgyzstan","2019","22.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2005","24.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2006","25.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2007","25.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2008","25.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2009","25.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2010","26.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2011","25.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2012","26.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2013","26.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2014","26.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2015","26.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2016","26.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2017","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2018","27.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","428","LVA","Latvia","2019","27.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2005","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2006","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2007","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2008","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2009","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2010","31.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2011","31.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2012","32.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2013","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2014","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2015","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2016","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2017","31.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2018","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","438","LIE","Liechtenstein","2019","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2005","24.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2006","25.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2007","25.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2008","25.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2009","26.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2010","26.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2011","26.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2012","26.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2013","26.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2014","27.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2015","27.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2016","27.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2017","27.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2018","27.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","440","LTU","Lithuania","2019","28.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2005","29.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2006","28.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2007","28.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2008","29.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2009","29.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2010","29.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2011","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2012","29.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2013","30.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2014","30.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2015","30.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2016","30.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2017","30.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2018","30.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","442","LUX","Luxembourg","2019","31.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2005","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2006","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2007","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2008","27.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2009","27.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2010","27.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2011","28.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2012","28.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2013","28.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2014","28.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2015","28.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2016","29.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2017","29.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2018","29.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","470","MLT","Malta","2019","29.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2005","25.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2006","25.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2007","25.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2008","25.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2009","26.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2010","26.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2011","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2012","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2013","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2014","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2015","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2016","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2017","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2018","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","499","MNE","Montenegro","2019","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2005","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2006","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2007","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2008","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2009","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2010","29.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2011","29.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2012","29.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2013","29.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2014","29.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2015","29.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2016","29.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2017","29.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2018","30.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","528","NLD","Netherlands","2019","30.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2005","25.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2006","25.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2007","25.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2008","25.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2009","..",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2010","26.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2011","26.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2012","26.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2013","26.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2014","26.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2015","26.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2016","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2017","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2018","26.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","807","MKD","North Macedonia","2019","27.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2005","28.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2006","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2007","27.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2008","27.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2009","27.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2010","28.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2011","28.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2012","28.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2013","28.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2014","28.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2015","28.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2016","29.0",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2017","29.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2018","29.5",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","578","NOR","Norway","2019","29.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","616","POL","Poland","2005","25.8",
